,people_ID,LR,DTR,RFS,GBR,ADB
36,6137,50.79211602860124,52.80691038,51.74902398679999,50.31530312013399,51.92711591160539
37,6083,51.07064153306308,51.16865351,50.218755610399995,51.003369555713945,51.92711591160539
38,17730,51.40352121984738,52.35968766,53.579917622999986,52.87066673860072,54.182485161162795
39,5896,63.82652988875621,43.9344,60.53214201859998,60.29946519815088,62.01174457495705
40,18906,51.028119772164544,54.26192121,52.3341574322,52.683380612839066,54.182485161162795
41,17808,52.09469231188401,60.99234113,54.078125048500006,51.85381820130038,54.182485161162795
42,6078,52.03489532716811,49.09289449,52.7796470006,51.92914804194347,54.182485161162795
43,5516,50.30586583356028,59.77038041,52.913308315449996,49.99068163832168,51.92711591160539
44,18093,50.55034442097212,53.85854173,52.36004596290001,51.41085585030087,52.205958979010504
45,6120,51.07628305950191,47.41922108,51.9318500107,50.97536997223433,54.182485161162795
46,18154,51.39424962766061,47.88661771,52.50215263249999,48.292397814846126,54.182485161162795
47,17935,50.74648374661814,59.48540664,53.133149571999994,51.6797820718225,52.205958979010504
48,18769,64.15511451130129,93.72672,65.66663535639998,59.997644272373165,65.0034855212731
49,18264,51.33827010720529,58.76988542,52.14444168690002,51.134700100524356,53.80702107685446
50,18076,48.80038926539675,58.53851916,49.7320413351,47.621259771678446,51.92711591160539
51,18035,51.11158145264963,54.14922606,54.36031142584998,51.34014329057141,54.182485161162795
52,18051,50.628248078265266,46.56445093,52.4919452157,49.76347754576833,51.92711591160539
53,18676,49.870186028459194,47.35389893,51.897865112999995,51.76990694167174,54.182485161162795
54,5332,51.15669571039952,51.16865351,51.66688260350001,51.15604576083282,52.12269958679716
55,5898,63.69551092962903,81.03456,64.18854221889998,59.99934463979152,62.01174457495705
56,18370,51.78885021536779,59.70205576,52.76958104519999,51.20343419495924,54.182485161162795
57,17706,50.97753305325264,54.33997731,51.734379870800005,50.72666711683266,51.92711591160539
58,5198,51.165707164885525,46.60694865,52.623201431199995,51.86571856480881,52.205958979010504
59,18360,51.13243315652721,45.11509841,51.635834338700015,50.59351641456777,54.182485161162795
60,18240,50.98248948799265,53.53278602,54.911445332899994,52.10495397890031,54.182485161162795
61,18691,52.07778677017987,53.68241081,54.06085714319998,52.409508767151856,54.182485161162795
62,5768,51.57302479919017,59.5265689,52.44803246199999,50.952231716395644,54.182485161162795
63,18315,50.60064443740595,47.60716164,51.4329324,50.71463188922035,52.205958979010504
64,18776,50.88234895350818,61.36228186,53.0036564583,51.65127478869894,54.182485161162795
65,6225,51.15852315323987,53.071955,53.24265667610001,52.6000860739894,54.182485161162795
66,17983,63.17747422402747,52.72128,62.09015835490001,59.905172835528646,62.01174457495705
67,17973,52.25915863250304,55.49584217,53.67505127199998,52.02524968039674,54.182485161162795
68,5805,63.796686394409264,62.48448,56.756187240699994,56.73024460587115,62.01174457495705
69,5500,51.573190012019076,53.67639749,55.62496533530001,52.43144354845237,54.182485161162795
70,5305,51.092902304468055,53.5929808,52.347445735600004,51.438382336800636,51.92711591160539
71,18243,50.911620989899035,47.81221245,52.2097642596,52.687818208880955,54.182485161162795
72,5169,51.464391978387056,53.69885794,54.6512814263,50.65693483186955,54.182485161162795
73,5258,52.17705507320236,54.95338708,51.82237500800001,53.594078652011824,54.182485161162795
74,17810,64.0337173401349,36.12384,63.53225116140002,59.204800525161644,65.0034855212731
75,5714,51.477896442920255,50.70429719,51.666400756800016,51.214932246634916,54.182485161162795
76,6070,52.077982720247654,53.31529008,51.91281980329999,52.5256047110263,54.182485161162795
77,5959,63.23297301706466,59.55552,65.45514191739998,61.16055535123628,62.01174457495705
78,18771,51.84595409660707,50.70429719,52.305608255300015,51.508488174160256,54.182485161162795
79,17765,51.95646596319041,59.70205576,53.29633054169999,52.61036125271358,54.182485161162795
80,18822,51.25177376218235,53.6620998,54.63783102610001,51.16958966725236,54.182485161162795
81,17735,64.47446619065308,88.84512,66.40564684320002,62.59992006565885,62.01174457495705
82,17966,50.94896518692096,59.52661632,54.8956343646,52.04733326175627,54.182485161162795
83,18861,51.853200394028626,53.071955,54.9698587824,51.74444382489925,54.182485161162795
84,18236,51.03047674391949,53.69328542,52.070154902400006,51.36714939801251,51.92711591160539
85,18750,64.62625512847708,44.91072,66.07534886229999,62.59921406885234,65.0034855212731
86,17809,62.389021892713416,55.65024,58.17650061060001,59.22524663603545,62.01174457495705
87,6049,51.313848515039965,54.38036197,55.06649780460002,51.345502316220525,54.182485161162795
88,18465,50.20925324372921,59.69818089,53.38372716990001,50.02956591285301,52.205958979010504
89,6201,50.76184708987639,59.08833012,53.041862602600006,51.822095657127946,52.205958979010504
90,18877,50.4912171763855,54.35299062,53.242273044900024,51.35923315428744,54.182485161162795
91,5087,51.76597789056006,60.52810299,53.56360713229999,51.77532911317758,54.182485161162795
92,17742,50.39484577581562,60.57454266,52.39633439019999,50.20087488275018,51.92711591160539
93,17941,62.93928837566921,90.79776,58.95068351769999,57.31734935373373,62.01174457495705
94,18421,50.57547764165033,48.76745194,54.20530445719998,52.026204390732374,54.182485161162795
95,18489,51.41626320454268,53.31529154,53.69179571840001,51.580663874757775,54.182485161162795
96,6299,64.85931170457458,32.21856,62.74626197900001,62.922410740655636,62.01174457495705
97,18428,51.14165444112687,45.11509841,54.706374784800026,48.57191616566512,54.182485161162795
98,5563,63.91844752703531,45.88704,58.09565722120001,57.16263753675928,61.34916899500753
99,18796,62.13887836526822,61.50816,54.281251989000005,56.18078748153492,62.01174457495705
100,5849,51.01229136369704,58.94126401,52.87660090869996,51.156368048334826,52.12269958679716
101,5661,50.57262901577464,46.32472522,52.629158914200026,51.12811001064338,54.182485161162795
102,5893,51.441463494521535,54.88335039,52.45470197129999,50.944667530531206,54.182485161162795
103,5378,63.13699523313356,38.07648,62.10076872300001,59.26714314331086,62.01174457495705
104,5622,50.14209502206353,52.51750806,52.260644060699995,51.42946265006332,52.12269958679716
105,5823,51.15121528072567,52.35127748,51.93234795159998,50.75811076062497,51.92711591160539
106,18521,49.302856810697,58.72064636,51.64887551579999,50.07690854795793,51.92711591160539
107,5502,51.140912496987674,53.34759693,50.79571155109999,50.60905659233534,52.205958979010504
108,18785,50.592181040398785,59.41628546,52.45595088219995,51.31739376135704,51.92711591160539
109,17783,51.031757938741386,52.91827728,52.902399981925,49.84197449521169,51.92711591160539
110,18424,62.92375922287253,44.91072,56.1715907265,58.42585926128281,62.01174457495705
111,18147,50.92054668306776,59.48409678,53.19519127080002,51.945956480901806,54.182485161162795
112,18881,62.331441075351144,34.1712,57.9696908606,52.28389936451726,62.01174457495705
113,18851,50.74473378694239,48.53996112,52.741469095460005,51.623766383330384,54.182485161162795
114,17686,51.12582458975619,59.52661632,54.34989977610001,52.223531104265426,54.182485161162795
115,5100,51.06612396440312,47.47274059,52.68173459956,51.16972516284002,54.182485161162795
116,5213,50.566310047842514,52.38336656,51.70145970579998,50.29917969445858,51.92711591160539
117,18252,49.90723968036194,59.69818089,51.37665052779998,50.10424171758787,51.92711591160539
118,5576,51.10946889735016,58.82762124,52.16041940740001,51.567507384659905,53.80702107685446
119,18050,51.62038832707657,52.65435305,53.9636935047,51.48903097812469,54.182485161162795
120,5875,50.640543576694775,53.63439967,53.91521380719999,51.056103743848155,51.92711591160539
121,6059,50.584544164277276,52.82214491,50.724126243650026,51.1162362797001,52.12269958679716
122,18599,51.12605376491126,47.00435619,53.41511169250002,51.28869472442763,51.92711591160539
123,5173,51.46201937690854,60.12785064,53.10882248329999,50.159991668324345,51.92711591160539
124,5461,51.101760457014336,59.48409678,53.361455720500004,51.00507618183465,54.182485161162795
125,5151,64.91997459107282,73.224,63.974994353399985,65.14329921825957,62.01174457495705
126,5266,52.00264372064306,59.80138446,53.77491188055001,51.06248989451647,54.182485161162795
127,5514,63.33057278028274,41.00544,65.334193662,59.67972067262483,62.01174457495705
128,5224,50.97446477179344,47.41137032,53.3304010624,52.712585528605494,54.182485161162795
129,18069,50.64136954270835,53.89440676,51.87822517520001,49.59976353153562,51.92711591160539
130,5587,50.76055188996305,48.12820565,52.27098997159997,51.237822022883286,51.92711591160539
131,17874,51.5765332359507,52.03303677,52.24731518380002,51.067524994771276,54.182485161162795
132,5536,51.284643556157285,61.35226259,54.47858465389998,51.302958857201446,54.182485161162795
133,5215,51.342484897081434,53.66199186,52.51702293489998,51.694341098006944,54.182485161162795
134,5400,63.23142149761884,46.54276866,63.94735612940001,63.32642232331403,62.01174457495705
135,17857,51.46218533913993,53.48770269,52.24539905650001,52.13995554160121,54.182485161162795
136,6043,62.72995974515073,97.632,65.3583597275,62.55601608810558,62.01174457495705
137,18330,50.738793790553046,53.18441349,51.845209494099954,50.93581651873993,51.92711591160539
138,18333,52.262899070563385,58.46551707,50.978055993633355,50.79286125642206,52.12269958679716
139,17788,50.633576814541094,59.70205576,54.1219310764,50.99640871047063,54.182485161162795
140,18332,63.02841917286747,51.74496,66.00670045160003,59.0545452209818,62.0133994136317
141,17836,50.91529391009255,59.05646866,51.23632141469998,51.561046423157826,54.182485161162795
142,5247,50.461573048040876,46.28829804,51.890675246600004,51.44228591629843,51.92711591160539
143,5922,49.62069747200036,59.94747569,52.33662222479998,49.438740476282206,51.92711591160539
144,18641,62.70100317377995,45.88704,62.2996128631,62.2281001829595,64.6718910877928
145,5951,64.94171499693944,50.76864,68.3398421457,62.808989209627576,65.0034855212731
146,18807,50.24136741776913,52.40564501,53.95668988740002,51.10075912196823,54.182485161162795
147,18293,63.23947561504964,96.65568,60.32252210219999,62.422317230931164,63.71103531178319
148,18775,52.14900019412905,59.68227694,54.60756859529999,52.66282193500117,54.182485161162795
149,5601,51.6699592942411,59.49867947,54.02255614249998,51.462802870777864,54.182485161162795
150,5102,51.80846372136002,47.52540201,52.8059312983,52.220244404476766,54.182485161162795
151,18464,49.94542317228901,52.51750806,51.6918478026,50.85263303954227,51.92711591160539
152,17713,51.01477322281541,47.07559439,51.890470578199995,51.001425653421556,54.182485161162795
153,18557,50.86347145432008,53.67639749,53.38218230159999,51.74828199839103,54.182485161162795
154,18854,50.15675899636152,52.19954288,52.71969293560001,51.795037964362244,51.92711591160539
155,18401,50.716069622503134,60.38661925,53.13075686629999,50.137330637753195,51.92711591160539
156,18699,63.83371380033782,95.67936,66.48664183849998,65.19690292286374,65.0034855212731
157,5706,64.1529016194922,33.19488,58.3167354319,60.33738351883439,62.01174457495705
158,5747,51.30681708870311,52.75128279,52.1774705798,51.11063763733735,54.182485161162795
159,5496,51.26508787343107,54.88432406,52.075269295599995,50.694913521678345,51.92711591160539
160,18308,51.44522208016725,59.48409678,52.585310655300006,50.35598080502865,54.182485161162795
161,5345,62.96206506019032,29.2896,60.905171814700026,59.23606859483818,65.0034855212731
162,18525,49.76093730420495,46.15788714,51.200485950799965,49.912872843413105,51.92711591160539
163,18258,63.37420972660437,34.1712,55.88404121499999,58.92775784758914,62.01174457495705
164,6062,50.92135926073874,60.77523616,53.09348307086001,48.86861511560376,54.182485161162795
165,17921,50.820779839554696,54.07677877,52.81289854943333,51.00397361611558,52.205958979010504
166,5303,51.177170052282136,59.77602352,54.25582432029998,50.93110020170365,54.182485161162795
167,18592,50.37934804900234,59.48540664,53.33967096809997,49.9701524366771,51.92711591160539
168,5814,50.13922015699551,46.97788382,51.960855814999974,51.21806945049104,51.92711591160539
169,18805,51.84647129275407,53.94042366,53.510571063899995,50.467237612151855,54.182485161162795
170,5910,51.29261667860699,53.69328542,52.37565479510001,50.68150160599643,51.92711591160539
171,5201,51.00407817077194,59.49867947,51.42616657350001,51.44200830451271,54.182485161162795
172,5724,63.89817368230137,87.8688,62.72514378269998,66.71161229692183,64.6718910877928
173,17693,50.33355731045538,46.99133043,52.485641173199994,51.70126359264041,54.182485161162795
174,5407,50.65004700018546,51.16865351,52.97547088350001,51.15081530546708,52.205958979010504
175,18617,50.38303934883128,46.76705738,50.858921351699976,51.339382151596254,52.205958979010504
176,18173,51.6128283757757,53.48770269,50.76307042030001,51.86603310268316,54.182485161162795
177,18875,50.29383768993838,53.25002924,51.62496180839997,50.598635308209786,52.205958979010504
178,5225,52.14750956861346,53.69953633,53.4650797155,50.621033843432045,54.182485161162795
179,5858,49.99980114426114,53.67639749,53.97948620000004,51.88972255649767,54.182485161162795
180,5091,50.91832594972687,46.6812805,53.65718094269998,51.44220124094118,54.182485161162795
181,5254,51.34623516520467,48.76745194,51.68614634340001,51.266480986605806,54.182485161162795
182,18801,50.41038166428079,47.67303052,51.43295182000001,51.354735788268414,51.92711591160539
183,6009,51.06962472034508,54.33997731,51.3933157078,50.15056929240613,51.92711591160539
184,18149,49.771713197609316,52.78077353,51.585964388699985,50.56958062483036,51.92711591160539
185,6105,51.997523427171686,61.35226259,54.70280969489999,51.18004620505064,54.182485161162795
186,5974,50.892858709866346,46.0442444,50.26347423167997,50.17302514354725,51.92711591160539
187,17967,63.27097853539757,50.76864,64.29498698669998,61.702308114792125,62.01174457495705
188,5781,51.162378757837125,47.07559439,52.20703669360003,50.343298346675965,54.182485161162795
189,5834,50.89492805896533,46.59500009,50.22965780750002,50.96594068526115,52.12269958679716
190,17683,50.29207561588873,58.68459161,52.54654923999998,51.27517521406523,51.92711591160539
191,5338,52.14081377360264,47.1095286,54.3544562524,53.336611618623856,54.182485161162795
192,18400,62.358907962949196,95.67936,58.024073611900015,59.522647531974926,61.34916899500753
193,18633,50.555847876899236,47.26477738,52.25115960350002,50.938804547745534,51.92711591160539
194,6162,50.24560853705079,51.16865351,50.91752790559999,50.050093538220565,51.92711591160539
195,18598,50.76790370496455,51.05001024,51.060315378199995,50.09191282319589,51.92711591160539
196,5212,50.79167937901088,58.94126401,54.1827758102,51.4903146701756,51.92711591160539
197,18731,50.99180086712754,47.96553841,53.62732797106669,51.06063752648028,54.182485161162795
198,18177,50.689492272948236,48.16186324,53.664104431700004,52.29971608134385,51.92711591160539
199,5232,63.906864309748904,35.14752,60.0718002236,62.37101906872153,62.01174457495705
200,5753,52.05331967476744,46.98271392,50.89943832403332,51.62383097076525,53.80702107685446
201,5118,50.32607510708964,52.26864184,50.43720351179997,51.671717546294914,51.92711591160539
202,18055,62.48068980079009,66.38976,61.32221179359997,58.377734267384774,62.01174457495705
203,18151,63.584248824804995,41.98176,64.06388941290001,62.94025928116058,62.01174457495705
204,5572,50.94382235006063,53.02563405,51.177605780499995,52.11019632422198,54.182485161162795
205,18502,53.14918820936761,59.70205576,53.1608807083,52.31766225608629,54.182485161162795
206,18178,50.75096789531027,47.51996686,52.69625741230003,51.425371954397875,54.182485161162795
207,6276,51.61496519660049,45.11509841,53.80774254059998,51.82180181086647,54.182485161162795
208,5226,63.987422553163384,70.29504,61.22136176349996,63.380134053398834,66.09676332534775
209,18411,50.45376140481774,52.57867423,51.152482213000006,50.433803296791964,54.182485161162795
210,6134,49.80922204664968,52.51750806,53.029471769899985,51.55036376726865,51.92711591160539
211,5177,50.676770316710865,58.64104157,50.46919098779998,50.415683002041106,52.205958979010504
212,18031,50.10904020440533,52.28445446,52.34226446809999,51.29867175097534,51.92711591160539
213,17853,50.090140370454556,46.0442444,51.18656503920001,49.640016634223116,51.92711591160539
214,6171,50.297063427842005,58.8554855,51.13807095889998,50.08910940382666,51.92711591160539
215,5725,63.47551030708847,40.02912,64.1710075566,60.65393205876494,62.01174457495705
216,6282,50.544992049570524,52.13334658,51.278140656050006,50.66843102988298,51.92711591160539
217,18762,50.741754473000896,60.93951538,54.501855106699985,50.26021732817579,54.182485161162795
218,17909,50.435438075889294,52.4466436,52.0712870827,51.60992561977241,52.12269958679716
219,18357,50.08661754113233,58.72064636,52.88346235459997,48.958261108898924,51.92711591160539
220,5981,50.0821153597325,46.97117534,50.836668697199975,50.528062655380886,51.92711591160539
221,5862,50.21202847146967,52.80297674,51.969096713400006,51.88408398426327,53.80702107685446
222,18461,50.20203212380523,60.38661925,52.78291092689999,50.649530629605195,51.92711591160539
223,5275,49.71867842257508,46.78641657,53.15391953669999,49.500553820782045,54.182485161162795
224,6084,51.42881202559626,51.16865351,52.09041955689998,50.76452596048128,51.92711591160539
225,18403,50.34192434842867,53.19777328,51.11383177819998,51.357937520929624,51.92711591160539
226,17856,51.568074237361465,52.79284417,54.48586908020001,51.1738014834631,54.182485161162795
227,17723,48.78262901433388,58.62644376,51.9502726172,50.24446087795677,52.205958979010504
228,6103,51.01965153626986,53.66449731,51.861308866400016,50.72361357089209,54.182485161162795
229,17897,50.11908230218959,45.86911446,52.60943362239999,50.71275487765167,51.92711591160539
230,6042,51.56111941702897,47.16035247,51.01933769860001,51.73565692650868,54.182485161162795
231,6219,63.90528512850159,30.26592,58.934560603500024,61.5054496584262,62.01174457495705
232,5697,62.76695137840378,77.12928,69.06818142619997,69.09304367198254,63.71103531178319
233,18636,63.33085216910439,47.27609721,61.98121396959999,58.21500222715341,62.01174457495705
234,5343,52.077297337209856,59.70205576,53.57414585950001,51.2970789142636,54.182485161162795
235,5994,50.64474628882712,46.41923759,51.36387331620003,50.43221849489033,54.182485161162795
236,5956,63.24337483886157,69.31872,59.477848484700004,58.26268229780438,62.01174457495705
237,5666,50.58909971813415,47.38216571,52.734858960800004,52.003664499774864,54.182485161162795
238,18791,50.1769052925969,46.65154659,51.60149971940001,50.66294470502822,52.12269958679716
239,5686,51.11047283517249,52.43238613,51.42018707469998,49.39926772073073,51.92711591160539
240,6027,49.88426356001279,46.0442444,50.8126028866,49.76568959663387,51.92711591160539
241,5751,49.61870545244511,52.54960436,53.02419688789999,51.140645738828745,52.205958979010504
242,18812,63.51954392840295,29.2896,56.50230160630001,58.582837584268226,62.01174457495705
243,18688,51.78532314614486,53.38702006,52.79765077193331,52.24504135472745,54.182485161162795
244,18441,63.31428647198309,52.72128,59.89622204430001,58.15066833256201,62.01174457495705
245,5508,50.16731415463742,47.10977402,50.226323338799986,50.28608162507183,51.92711591160539
246,5889,51.67985082461324,46.88060184,51.95605822310003,51.17160863676515,52.205958979010504
247,5843,51.20003717662569,47.03670457,53.353746443199995,51.281634858719784,54.182485161162795
248,5459,50.04728348546998,53.34759693,50.71868003079999,49.53615101335342,51.92711591160539
249,18141,49.03591329302001,52.68541297,53.32711981396667,60.48539696820827,51.92711591160539
250,18757,62.96026011142283,44.91072,57.2915793624,57.08799778055765,62.01174457495705
251,6313,50.391233504175474,53.04015892,53.090268498299984,51.22578964811824,54.182485161162795
252,6032,62.739209366428106,75.17664,62.79042753919999,62.781802274265274,62.01174457495705
253,18475,50.4344308186607,47.41137032,52.224401971733315,51.57866895306607,54.182485161162795
254,17702,50.79701534857451,46.59500009,52.672810097900026,51.137045280397956,51.92711591160539
255,5815,50.68791827102698,46.17067756,51.769672895999996,50.45033591364677,51.92711591160539
256,18816,50.104128392841204,59.69818089,52.6041547389,50.500719487418586,52.205958979010504
257,18589,50.50899349224308,53.66357352,51.52528684979998,50.68885312196714,54.182485161162795
258,17738,49.57740331095236,52.39378907,52.9537803793,48.331163888382484,51.92711591160539
259,18553,51.160188678828035,47.80862155,51.35436290470002,51.43507036763577,52.205958979010504
260,5538,49.27719296685872,52.02753952,50.1515763801,50.39457948878179,51.92711591160539
261,18472,49.39352514352851,58.68927137,50.189884231499974,49.50861058492048,51.92711591160539
262,5453,49.832412963809915,51.95246073,52.6585205913,51.1229017128971,51.92711591160539
263,18026,51.12758526922895,47.05530879,53.08527232699999,52.444603133360886,51.92711591160539
264,18409,49.97373203033786,58.46551707,50.55434562779998,50.71412631367267,52.205958979010504
265,5444,50.218277105221986,58.82762124,53.5874375774,51.127654603089745,51.92711591160539
266,17965,49.79299660090957,59.26654144,52.49882519249998,48.83902779375806,51.92711591160539
267,18541,50.0827946209232,46.38782745,50.91733847509997,51.28741663474629,51.92711591160539
268,5371,50.9428666932959,46.78641657,52.01309578999997,51.66391730840734,54.182485161162795
269,6051,52.40917758087437,46.8755097,53.412479694350026,51.66370734711877,54.182485161162795
270,18882,50.542090867160056,52.00332995,52.288461234299994,51.464612354031296,52.205958979010504
271,5108,50.710753410472584,59.254036,50.89436712659998,50.33921064863605,51.92711591160539
272,6005,62.29386223110642,77.12928,56.97106923709999,61.084756364078146,62.01174457495705
273,5380,50.34733993685269,51.16865351,50.831863963199986,50.161202460337734,51.92711591160539
274,6151,49.73454902785414,53.06259883,52.03598532490001,50.67232751342182,51.92711591160539
275,18195,50.911257687261894,47.03968672,52.621078357600005,50.17875741069243,52.12269958679716
276,17695,52.01366706619526,53.58094304,54.6284309951,48.783095601113466,54.182485161162795
277,5101,50.304271567697555,52.54960436,50.9485636987,50.776568853929945,51.92711591160539
278,5255,50.26969070653371,45.78536172,50.66222685539999,50.348890242891265,52.205958979010504
279,5579,50.44235373090049,52.76585686,51.672939466299994,49.85841621428536,51.92711591160539
280,18509,50.46786798143989,47.05530879,50.61970622590001,49.05877815205913,51.92711591160539
281,5257,50.30932791072809,52.22314451,49.88953132269998,50.52212173558649,51.92711591160539
282,6310,63.24874935778618,84.93984,68.56215576480001,60.042672091272024,63.71103531178319
283,5431,49.885790532067205,53.04015892,49.63793795779998,51.26108067028345,54.182485161162795
284,17703,50.530317338521655,48.17255236,52.56868110560001,50.61596688175216,51.92711591160539
285,18316,51.14558080329492,58.46551707,51.927005831599985,51.59825165961856,51.92711591160539
286,5174,50.06127268773528,51.01554651,50.91098308359997,49.829849607368956,51.92711591160539
287,18337,50.790469295364986,47.03670457,54.60044433150002,51.2909537916758,54.182485161162795
288,18515,50.85556106746291,59.49867947,53.082883538600015,51.84869404569725,54.182485161162795
289,17993,62.56350510665621,49.79232,58.2903680901,60.54325305978625,62.01174457495705
290,6232,50.99112589294029,52.54294693,53.096925759800015,51.84704294905654,54.182485161162795
291,5339,51.445788551142286,60.12785064,53.32024700569998,50.380044070134794,51.92711591160539
292,5972,50.11427387208373,58.8554855,53.517992380299994,49.60591355789402,51.92711591160539
293,6097,49.86701705976905,52.70953759,53.70599951108,51.03541411731484,54.182485161162795
294,5130,51.00854728096889,59.49867947,53.222188915880025,50.63716738670381,54.182485161162795
295,5934,50.7274967968334,47.71117862,52.1115931275,51.09974537066596,51.92711591160539
296,17646,62.40672984354293,63.4608,65.6806635151,61.82920776426223,62.01174457495705
297,5803,49.95556040137378,46.02335482,50.132050350279975,49.38146220997583,51.92711591160539
298,18134,63.78561459471336,31.24224,62.76819336939999,63.797535133275275,65.0034855212731
299,18301,51.1417757515996,53.67639749,54.400479387900006,51.03874613890171,54.182485161162795
300,18071,49.37145255328802,52.51750806,51.1792937254,50.85097307520898,51.92711591160539
301,5973,50.797758963665956,45.79611125,50.973462009000016,49.718451750722636,51.92711591160539
302,17972,62.66172622214581,41.98176,63.57399154059997,61.80063624705651,62.01174457495705
303,6212,62.785740007108785,78.1056,61.06381837670002,62.463188214205616,64.6718910877928
304,17886,50.615260935833604,47.1454145,49.91646642350001,48.969547998441875,51.92711591160539
305,18584,50.284023110344236,46.91571902,50.94450974130002,50.24213172179507,52.12269958679716
306,18027,62.57504016544464,54.67392,60.9601736937,60.9898421815852,62.01174457495705
307,5093,50.535420897820366,59.00486149,52.09916880170001,49.7714888802664,51.92711591160539
308,5817,50.82072815303439,60.16409154,51.906115888000016,47.34431329457539,51.92711591160539
309,5519,50.90106771712932,59.55487129,53.06945071109998,50.84512551653065,51.92711591160539
310,18127,50.959328210734824,48.46629087,51.829677767700005,50.40323863477916,54.182485161162795
311,6144,49.28455607852762,51.81927499,50.43711971609997,49.92679197472402,51.92711591160539
312,5430,49.966162144388115,52.63600012,50.08196802360001,48.19431679944642,51.92711591160539
313,6179,49.46582705042103,53.04022001,52.18697702209999,50.737641875268125,51.92711591160539
314,5921,50.36694376398307,46.32377783,50.53901831939999,49.22090077207572,51.92711591160539
315,5788,49.46129281158896,45.91446075,50.04435523950002,49.88759225057986,51.92711591160539
316,17960,49.81053339476053,59.26654144,53.66070468179999,50.026934798592386,52.205958979010504
317,5682,50.77533208202443,59.49867947,53.25203341339999,51.706337290972584,54.182485161162795
318,5713,50.7596009028526,54.19439966,53.5634794014,51.6866772689223,54.182485161162795
319,18735,50.321683723484306,58.80934923,51.1348711942,51.21101546603865,52.205958979010504
320,18693,50.03028426434776,52.60762161,50.132952580499996,50.825700000342685,51.92711591160539
321,6256,51.560394879869826,53.64599653,52.79686449199998,50.88121203085254,54.182485161162795
322,18064,50.77809335351773,45.79137186,54.0508931637,49.86035301210547,51.92711591160539
323,18302,49.469172282352666,45.37663151,50.4050494371,50.79622866827766,51.92711591160539
324,5620,49.48465293646592,58.8554855,53.742769768500004,49.425709659831696,51.92711591160539
325,18010,49.62268284145534,45.77633367,50.43410806779999,50.76686868574441,52.12269958679716
326,18647,50.39070228544898,53.13958905,52.657337673699985,50.092695810129854,51.92711591160539
